Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_26_881.jpg;0;1;0;5.014482;107.1776;157.2776;1.479339;110.3911;359.9939
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_26_947.jpg;0;1;0;5.004213;107.0721;157.5595;1.491161;110.4019;359.9918
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_011.jpg;0;1;0;4.991055;106.9676;157.8405;1.431956;110.4006;-0.003179779
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_081.jpg;-1.521515;1;0;5.009503;106.8289;158.2161;1.389032;110.3282;-0.002400022
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_148.jpg;-4.618319;1;0;5.018646;106.7266;158.4992;1.384176;109.9898;-0.001711648
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_211.jpg;-7.548204;1;0;5.013543;106.6269;158.7827;1.380802;109.3385;-0.001841057
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_278.jpg;-10.50086;1;0;5.016317;106.5015;159.1639;1.392317;107.9042;359.8849
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_348.jpg;-13.61613;1;0;4.998631;106.4142;159.449;1.260067;106.2875;359.7905
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_412.jpg;-15;1;0;5.03732;106.3377;159.7345;1.005262;104.3491;359.5898
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_479.jpg;-15;1;0;4.999682;106.2495;160.1161;0.5418149;101.6214;359.2232
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_549.jpg;-11.88723;1;0;5.01703;106.194;160.4036;0.1229095;99.58792;358.8913
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_613.jpg;-8.885842;1;0;5.007604;106.1443;160.6933;359.7967;98.05069;358.6313
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_678.jpg;-6.000372;1;0;5.002244;106.0795;161.0875;359.7786;96.77518;358.736
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_748.jpg;-2.89382;1;0;5.019662;106.037;161.3896;0.01391035;96.11221;358.9494
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_813.jpg;0;1;0;5.011724;106.0019;161.6914;0.204551;95.63446;359.074
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_878.jpg;0;1;0;5.011413;105.9595;162.0944;0.4398363;95.39917;359.2208
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_27_948.jpg;0;1;0;5.005117;105.9293;162.3963;0.6035645;95.34698;359.3464
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_012.jpg;0;1;0;5.006794;105.8997;162.6987;0.7736408;95.32611;359.4834
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_078.jpg;2.892149;1;0;5.022263;105.8592;163.1016;1.011143;95.58661;359.6996
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_148.jpg;5.887571;1;0;5.015349;105.8252;163.4043;1.219323;96.1312;359.9259
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_214.jpg;5.984545;1;0;5.015182;105.7893;163.7056;1.384302;96.96274;0.08452229
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_279.jpg;3.089787;1;0;5.010166;105.7417;164.1039;1.390572;97.89392;0.1088175
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_348.jpg;0.09140298;1;0;5.012811;105.7043;164.3994;1.252604;98.19647;0.05054691
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_415.jpg;0;1;0;5.01148;105.6638;164.6959;1.174462;98.33783;0.05644975
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_479.jpg;0;1;0;5.015748;105.6081;165.0922;1.122988;98.36151;0.08296244
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_548.jpg;0;1;0;4.998243;105.5662;165.3898;1.109452;98.32443;0.09373682
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_615.jpg;0;1;0;5.019305;105.5242;165.6877;1.124605;98.2836;0.09101085
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_678.jpg;0;1;0;4.987163;105.4684;166.0857;1.178627;98.22055;0.05868802
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_745.jpg;0;1;0;5.006788;105.4268;166.3846;1.241309;98.17068;0.01459331
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_814.jpg;3.086122;1;0;4.988387;105.3841;166.6835;1.311282;98.24908;-0.003027387
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_878.jpg;6.032653;1;0;5.008135;105.3234;167.0817;1.412876;98.85779;0.009378573
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_28_945.jpg;6.007504;1;0;5.021787;105.2742;167.3795;1.466761;99.60275;0.05934094
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_014.jpg;2.904629;1;0;5.025086;105.224;167.6753;1.433935;100.236;0.05891987
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_079.jpg;0;1;0;5.017313;105.1541;168.0701;1.409863;100.6783;0.09640559
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_145.jpg;0;1;0;5.006699;105.1017;168.3652;1.349525;100.7643;0.06932312
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_214.jpg;0;1;0;5.024447;105.048;168.6599;1.301669;100.6006;0.07007225
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_278.jpg;0;1;0;5.015532;104.9763;169.0547;1.295031;100.5778;0.04116865
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_345.jpg;0;1;0;4.995914;104.9229;169.3508;1.307953;100.4788;0.002394298
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_415.jpg;0;1;0;5.017983;104.8689;169.6471;1.338707;100.4447;-0.002103365
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_478.jpg;0;1;0;4.991967;104.797;170.0428;1.396814;100.4004;-0.002166667
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_545.jpg;0;1;0;5.008509;104.7434;170.3397;1.447688;100.3701;-0.001694027
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_615.jpg;0;1;0;4.998133;104.6901;170.6368;1.502449;100.3345;-0.001664043
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_680.jpg;3.017543;1;0;5.00698;104.6187;171.0303;1.442861;100.5037;-0.00287486
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_746.jpg;3.001169;1;0;5.00965;104.5634;171.3252;1.400204;100.8365;-0.0003812437
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_814.jpg;0;1;0;5.006659;104.5075;171.6206;1.381006;101.06;0.004099664
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_880.jpg;0;1;0;5.028899;104.433;172.0142;1.372001;101.1421;-0.0002173744
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_29_945.jpg;0;1;0;5.014192;104.3766;172.3102;1.392111;101.1237;-0.0005200083
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_014.jpg;0;1;0;5.022927;104.32;172.6059;1.416147;101.09;-0.001114008
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_079.jpg;0;1;0;5.014156;104.2445;173.001;1.469436;101.0456;-0.001518682
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_144.jpg;0;1;0;5.005919;104.188;173.2971;1.510327;101.0044;-0.001269282
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_214.jpg;0;1;0;5.001481;104.1319;173.5925;1.479553;100.9732;-0.001685738
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_281.jpg;0;1;0;5.015962;104.0576;173.9851;1.398083;100.9418;-0.001325491
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_345.jpg;0;1;0;5.014974;104.0018;174.2804;1.370077;100.9074;-0.001395839
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_414.jpg;0;1;0;5.023753;103.9462;174.5755;1.355201;100.872;-0.001220717
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_482.jpg;0;1;0;5.014163;103.8721;174.9702;1.370679;100.8295;-0.001453765
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_545.jpg;0;1;0;5.005745;103.8167;175.2662;1.392557;100.7912;-0.001195196
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_611.jpg;0;1;0;4.985457;103.7615;175.5623;1.424952;100.7482;-0.001487133
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_683.jpg;0;1;0;5.009117;103.6881;175.9577;1.482425;100.7007;-0.001368764
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_745.jpg;0;1;0;5.01984;103.6332;176.2548;1.536117;100.684;-0.002201459
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_812.jpg;0;1;0;5.023761;103.5791;176.5491;1.453939;100.6605;-0.001855207
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_881.jpg;0;1;0;5.013936;103.5069;176.9427;1.392139;100.6125;-0.001356126
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_30_945.jpg;0;1;0;5.00769;103.4528;177.2382;1.367247;100.578;-0.00132422
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_012.jpg;0;1;0;4.995689;103.3989;177.5341;1.362533;100.5463;-0.001383211
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_081.jpg;0;1;0;5.008844;103.327;177.929;1.381726;100.5011;-0.001326096
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_148.jpg;0;1;0;5.020596;103.2732;178.226;1.417095;100.4758;-0.001755856
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_211.jpg;0;1;0;5.011841;103.2197;178.5221;1.445171;100.4268;-0.001563784
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_281.jpg;0;1;0;5.015812;103.1486;178.9181;1.506443;100.3857;-0.001774475
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_348.jpg;0;1;0;5.000915;103.0957;179.214;1.469004;100.3409;-0.00234167
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_411.jpg;0;1;0;5.00504;103.0434;179.5078;1.389201;100.2806;-0.001592142
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_478.jpg;0;1;0;5.014004;102.9735;179.9022;1.35125;100.2447;-0.001699242
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_548.jpg;0;1;0;5.003087;102.9213;180.1979;1.337463;100.1541;0.0004321405
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_612.jpg;0;1;0;5.014129;102.8693;180.4945;1.349449;100.1186;-0.001354847
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_679.jpg;-2.99787;1;0;5.005131;102.8014;180.8903;1.383023;99.85376;-4.727814E-05
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_747.jpg;-6.075987;1;0;5.016398;102.753;181.188;1.419156;99.33987;-0.0005197473
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_812.jpg;-9.074601;1;0;5.004428;102.7081;181.4864;1.462936;98.48541;359.992
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_878.jpg;-11.98188;1;0;5.014171;102.6565;181.8828;1.40185;96.74045;359.9285
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_31_948.jpg;-15;1;0;5.031867;102.6285;182.1785;1.238922;95.0466;359.7554
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_012.jpg;-15;1;0;5.022385;102.6086;182.4734;0.964957;92.99033;359.5476
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_079.jpg;-15;1;0;5.009492;102.597;182.8649;0.4779595;90.05716;359.1603
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_148.jpg;-15;1;0;5.006454;102.6004;183.1564;0.009890029;87.87756;358.7921
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_212.jpg;-15;1;0;5.001378;102.61;183.4515;359.7782;85.97669;358.5774
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_279.jpg;-15;1;0;5.000175;102.6342;183.8505;359.8233;83.67263;358.5305
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_348.jpg;-15;1;0;5.000702;102.6631;184.1528;0.07419802;81.93134;358.6242
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_413.jpg;-13.5032;0.7924936;0;5.003499;102.702;184.4508;0.1153981;79.76115;358.8268
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_478.jpg;-10.61159;0.5997198;0;5.022655;102.7756;184.8418;359.9937;76.85997;358.8698
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_548.jpg;-7.598918;0;0;5.002371;102.8436;185.1329;359.9799;75.31385;358.7838
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_614.jpg;-4.533456;0;0.2043641;4.964761;102.9169;185.4218;0.004526428;74.15507;358.7457
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_679.jpg;-1.583181;0;0.4010492;4.909643;103.0176;185.7977;359.8877;73.25528;358.8927
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_747.jpg;0;0;0.5986897;4.800815;103.0943;186.0692;359.6876;73.17539;359.0885
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_814.jpg;0;0;0.804927;4.615921;103.1694;186.3304;359.3658;73.14664;359.3445
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_878.jpg;0;0;1;4.47476;103.2656;186.6627;358.8412;72.89561;359.8711
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_32_946.jpg;0;0;1;4.30294;103.3393;186.8994;358.4399;73.00152;0.1010024
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_013.jpg;0;0;1;4.112468;103.4138;187.129;358.1419;73.02408;0.09821938
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_079.jpg;0;0;1;3.990901;103.5134;187.4284;358.0289;72.5116;359.8245
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_146.jpg;0;0;1;3.869582;103.5841;187.6503;358.2222;72.06551;359.759
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_214.jpg;0;0;1;3.701466;103.6522;187.8683;358.575;71.95287;359.8617
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_281.jpg;0;0;1;3.530835;103.7378;188.1412;358.9168;72.13562;0.1195995
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_345.jpg;0;0;1;3.274651;103.7977;188.322;358.7657;72.3324;0.1559243
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_415.jpg;0;0;1;3.039783;103.8548;188.4911;358.5454;72.51089;0.02211187
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_482.jpg;0;0;1;2.918502;103.9246;188.7114;358.4853;72.42209;359.9877
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_545.jpg;0;0;1;2.784107;103.9746;188.8709;358.6207;72.40607;0.0227339
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_612.jpg;0;0;1;2.571511;104.0225;189.0191;358.7133;72.39657;-0.005284937
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_681.jpg;0;0;1;2.404649;104.0801;189.2012;358.7501;72.44469;0.03189336
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_745.jpg;0;0;1;2.231826;104.1198;189.3234;358.6506;72.45449;359.9834
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_812.jpg;0;0;1;2.045497;104.1565;189.4403;358.6811;72.45168;-0.004402903
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_881.jpg;0;0;1;1.861735;104.2011;189.5808;358.6767;72.45736;-0.004779953
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_33_945.jpg;0;0;1;1.71807;104.2309;189.6748;358.6353;72.46245;2.539363E-05
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_011.jpg;0;0;1;1.511953;104.2582;189.7604;358.6416;72.46167;-0.00539407
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_081.jpg;0;0;1;1.325265;104.2901;189.8605;358.6314;72.49899;-0.004576065
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_145.jpg;0;0;1;1.197105;104.3105;189.9247;358.5978;72.51659;0.001988874
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_212.jpg;-1.476111;0;0;1.050187;104.3306;189.9868;358.7394;72.49295;-0.004168505
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_281.jpg;-4.469249;0;0;1.036563;104.3593;190.0709;359.0824;72.19057;359.9875
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_347.jpg;-7.559359;0;0;1.031475;104.3826;190.1327;359.3265;71.67848;359.9398
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_412.jpg;-10.47368;0;0;1.024796;104.4074;190.1933;359.5508;70.97533;359.8607
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_481.jpg;-13.46739;0;0;1.018764;104.443;190.2716;359.8088;69.72981;359.7052
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_548.jpg;-15;0;0;1.011979;104.4713;190.3284;359.9676;68.63553;359.5633
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_612.jpg;-15;0;0;1.005219;104.5001;190.3837;0.08600851;67.54367;359.435
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_678.jpg;-15;0;0;1.000963;104.539;190.455;0.1565286;66.12212;359.3018
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_748.jpg;-15;0;0;0.9966176;104.5688;190.5068;0.1642163;65.07522;359.2157
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_812.jpg;-15;0;0;0.9908282;104.5992;190.5573;0.1419709;64.04237;359.1401
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_878.jpg;-15;0;0;0.9864756;104.6405;190.6228;0.07699002;62.68341;359.0533
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_34_949.jpg;-15;0;0;0.9821044;104.6722;190.6707;0.009504181;61.67535;358.997
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_012.jpg;-12.00696;0;0.1995362;0.9687948;104.7032;190.7176;359.9259;60.84148;358.9769
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_079.jpg;-9.08613;0;0.394258;0.9097899;104.739;190.7737;359.6923;60.12775;359.0792
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_148.jpg;-6.092384;0;0.593841;0.7410017;104.7542;190.7996;359.2031;59.72609;359.3244
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_212.jpg;-3.001164;0;0.7999223;0.4214383;104.7599;190.8087;358.4553;59.40645;359.6614
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_279.jpg;-0.0830147;0;0.9944656;0.2515967;104.7603;190.809;357.6419;59.41072;0.2792852
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_348.jpg;0;0;1;0.1711532;104.7604;190.809;357.3468;59.42028;0.5927641
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_414.jpg;0;0;1;0.05796714;104.7607;190.8091;357.3643;59.41207;0.7202764
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_479.jpg;0;0;1;-0.07919186;104.7608;190.8092;357.7943;59.39459;0.6915052
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_545.jpg;0;0;1;-0.1486309;104.7609;190.8091;358.4338;59.37558;0.5176976
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_614.jpg;-3.080065;0;0;-0.2667239;104.7607;190.809;359.2729;59.18557;0.2276388
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_679.jpg;0;0;0;-0.2579699;104.7604;190.8087;0.3481343;59.18288;359.8462
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_745.jpg;0;0;0;-0.2148316;104.7602;190.8085;0.9849113;59.18878;359.6949
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_814.jpg;0;0;0;-0.1369381;104.7596;190.8087;1.435282;59.1966;359.6895
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_879.jpg;0;0;0;-0.05111611;104.7566;190.8102;1.588203;59.18793;359.9453
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_35_945.jpg;0;0;0;0.04666763;104.7577;190.8094;1.385913;59.18307;0.01707449
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_014.jpg;0;0;0;0.09531803;104.7585;190.809;1.051924;59.18254;0.03511461
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_079.jpg;0;0;0;0.09632246;104.7586;190.8091;0.6254635;59.18209;0.0995685
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_145.jpg;-2.919421;0;0;0.09354933;104.7587;190.8092;0.3166288;58.74572;0.1430572
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_215.jpg;-5.911504;0;0;0.08724687;104.7588;190.8093;0.02233175;57.8619;0.1756772
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_282.jpg;-9.000424;0;0;0.08092003;104.7589;190.8094;359.6596;55.88216;0.1919973
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_346.jpg;-11.9517;0;0;0.07347603;104.759;190.8094;359.4222;53.81776;0.1700628
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_415.jpg;-14.91314;0;0;0.05729717;104.759;190.8095;359.2264;51.31165;0.1123562
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_481.jpg;-13.47896;0;0;0.04693544;104.7591;190.8096;359.0324;47.8933;0.0008751093
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_546.jpg;-10.52165;0;0;0.03370272;104.7591;190.8097;358.9425;45.90945;359.94
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_612.jpg;-13.43057;0;0;0.01384761;104.7591;190.8097;358.9033;43.66842;359.8988
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_682.jpg;-15;0;0;-0.01440144;104.7591;190.8097;358.9429;40.07739;359.8994
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_746.jpg;-15;0;0;-0.0251748;104.7591;190.8097;359.0033;37.37778;359.9207
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_812.jpg;-15;0;0;-0.02858875;104.7591;190.8096;359.0727;34.67809;359.9456
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_881.jpg;-15;0;0;-0.03100092;104.7591;190.8096;359.1774;31.07841;359.9866
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_36_946.jpg;-15;0;0;-0.03287629;104.7591;190.8096;359.2622;28.37862;0.02307539
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_011.jpg;-15;0;0;-0.03436747;104.7591;190.8095;359.35;25.67867;0.06372271
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_082.jpg;-15;0;0;-0.03485052;104.759;190.8095;359.4681;22.07866;0.122557
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_149.jpg;-15;0;0;-0.03475849;104.759;190.8095;359.5551;19.37861;0.1687419
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_211.jpg;-15;0;0;-0.03381081;104.759;190.8094;359.639;16.67854;0.2153735
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_280.jpg;-15;0;0;-0.03255593;104.759;190.8094;359.7441;13.07839;0.2761475
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_349.jpg;-15;0;0;-0.03091154;104.7589;190.8094;359.8168;10.37824;0.3191456
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_412.jpg;-15;0;0;-0.0282528;104.7589;190.8094;359.8835;7.678085;0.3587099
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_478.jpg;-15;0;0;-0.02602389;104.7589;190.8093;359.9624;4.077896;0.4044528
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_549.jpg;-15;0;0;-0.02079034;104.7588;190.8093;359.9741;1.392593;0.3821511
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_611.jpg;-15;0;0;-0.01608405;104.7587;190.8093;359.9403;358.7093;0.2951152
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_678.jpg;-15;0;0;0.03130253;104.7587;190.8093;359.8523;355.129;0.09137536
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_37_749.jpg;-15;0;0;0.06155488;104.7582;190.809;359.773;352.4505;359.7974
